,Airfield,Flight_ID,Sch_Departure,Act_Departure,Time_of_Day,Period_of_Week,Day_of_Week,Month,Season,Year,tot_pass,N,min,mean,median,max,mean_WTL,mean_City_Flag,mode_BFO_Dest_City,sum_city_mode,N_of_Dest_City,mode_BFO_Dest_Country_Code,sum_country_mode,N_of_Dest_Country,Delay_in_Seconds
3236,AUC,21330,2028/12/18 14:38,2028/12/18 14:38,3 - AFTERNOON,1 - WEEKDAY,1 - MON,12-Dec,4 - AUTUMN,2028,39,37,1,7.135135135,7,13,0,0,BORQUE,39,1,BOR,39,1,0
3237,AUC,21331,2028/12/18 14:46,2028/12/18 14:46,3 - AFTERNOON,1 - WEEKDAY,1 - MON,12-Dec,4 - AUTUMN,2028,41,35,2,6.028571429,5,13,0,0,BORQUE,41,1,BOR,41,1,0
3238,AUC,21332,2028/12/18 15:36,2028/12/18 15:36,3 - AFTERNOON,1 - WEEKDAY,1 - MON,12-Dec,4 - AUTUMN,2028,38,36,1,5.222222222,4.5,11,0,0,BORQUE,38,1,BOR,38,1,0
3239,AUC,21333,2028/12/18 15:51,2028/12/18 16:27,3 - AFTERNOON,1 - WEEKDAY,1 - MON,12-Dec,4 - AUTUMN,2028,27,25,1,3.2,3,10,0,0,BORCWL,27,1,BOR,27,1,2160
3240,AUC,21334,2028/12/18 16:30,2028/12/18 18:06,4 - EVENING,1 - WEEKDAY,1 - MON,12-Dec,4 - AUTUMN,2028,25,24,1,5.166666667,5,10,0,0,BORQUE,25,1,BOR,25,1,5760
3241,AUC,21335,2028/12/18 17:08,2028/12/18 17:08,3 - AFTERNOON,1 - WEEKDAY,1 - MON,12-Dec,4 - AUTUMN,2028,47,46,1,2.956521739,3,9,0,0,VES033,47,1,VES,47,1,0
3242,AUC,21336,2028/12/18 18:48,2028/12/18 18:48,4 - EVENING,1 - WEEKDAY,1 - MON,12-Dec,4 - AUTUMN,2028,43,41,2,5.317073171,5,11,0,0,BORQUE,43,1,BOR,43,1,0
3243,AUC,21337,2028/12/18 18:51,2028/12/18 19:34,4 - EVENING,1 - WEEKDAY,1 - MON,12-Dec,4 - AUTUMN,2028,10,10,1,2.8,3,5,0,0,NEN003,10,1,NEN,10,1,2580
3244,AUC,21338,2028/12/18 19:21,2028/12/18 19:21,4 - EVENING,1 - WEEKDAY,1 - MON,12-Dec,4 - AUTUMN,2028,2,2,2,4,4,6,0,0,BORQUE,2,1,BOR,2,1,0
3245,AUC,21339,2028/12/18 19:26,2028/12/18 21:36,4 - EVENING,1 - WEEKDAY,1 - MON,12-Dec,4 - AUTUMN,2028,27,15,1,3.066666667,2,7,0,0,BORQUE,27,1,BOR,27,1,7800
3246,AUC,21340,2028/12/18 19:42,2028/12/18 20:06,4 - EVENING,1 - WEEKDAY,1 - MON,12-Dec,4 - AUTUMN,2028,42,39,2,5.102564103,4,11,0,0,VES033,42,1,VES,42,1,1440
3247,AUC,21341,2028/12/18 19:56,2028/12/18 20:37,4 - EVENING,1 - WEEKDAY,1 - MON,12-Dec,4 - AUTUMN,2028,18,17,2,4.705882353,4,11,0,0,BORCWL,18,1,BOR,18,1,2460
3248,AUC,21342,2028/12/18 20:06,2028/12/18 20:06,4 - EVENING,1 - WEEKDAY,1 - MON,12-Dec,4 - AUTUMN,2028,40,37,2,4.864864865,5,13,0,0,VES064,40,1,VES,40,1,0
3249,AUC,21343,2028/12/18 20:46,2028/12/18 20:56,4 - EVENING,1 - WEEKDAY,1 - MON,12-Dec,4 - AUTUMN,2028,30,28,1,3.571428571,3,10,0,0,BORQUE,30,1,BOR,30,1,600
3250,AUC,21344,2028/12/18 21:24,2028/12/18 22:36,4 - EVENING,1 - WEEKDAY,1 - MON,12-Dec,4 - AUTUMN,2028,29,23,2,4.173913043,3,15,0,0,BORQUE,29,1,BOR,29,1,4320
3251,AUC,21345,2028/12/19 8:06,2028/12/19 8:06,2 - MORNING,1 - WEEKDAY,2 - TUE,12-Dec,4 - AUTUMN,2028,37,34,2,5.147058824,5,10,0,0,BORQUE,37,1,BOR,37,1,0
3252,AUC,21346,2028/12/19 8:11,2028/12/19 8:11,2 - MORNING,1 - WEEKDAY,2 - TUE,12-Dec,4 - AUTUMN,2028,45,44,3,6.272727273,6,11,0,0,VES033,45,1,VES,45,1,0
3253,AUC,21347,2028/12/19 8:36,2028/12/19 9:04,2 - MORNING,1 - WEEKDAY,2 - TUE,12-Dec,4 - AUTUMN,2028,16,13,4,8.384615385,8,13,0,0,BORCWL,16,1,BOR,16,1,1680
3254,AUC,21348,2028/12/19 8:40,2028/12/19 8:40,2 - MORNING,1 - WEEKDAY,2 - TUE,12-Dec,4 - AUTUMN,2028,44,43,3,5.465116279,5,13,0,0,BORQUE,44,1,BOR,44,1,0
3255,AUC,21349,2028/12/19 8:46,2028/12/19 8:46,2 - MORNING,1 - WEEKDAY,2 - TUE,12-Dec,4 - AUTUMN,2028,37,35,2,6.685714286,6,14,0,0,BORQUE,37,1,BOR,37,1,0
3256,AUC,21350,2028/12/19 9:06,2028/12/19 9:06,2 - MORNING,1 - WEEKDAY,2 - TUE,12-Dec,4 - AUTUMN,2028,46,38,3,6.421052632,6,15,0,0,VES064,46,1,VES,46,1,0
3257,AUC,21351,2028/12/19 9:06,2028/12/19 12:21,3 - AFTERNOON,1 - WEEKDAY,2 - TUE,12-Dec,4 - AUTUMN,2028,26,23,1,5.913043478,4,14,0,0,BORQUE,26,1,BOR,26,1,11700
3258,AUC,21352,2028/12/19 9:26,2028/12/19 9:26,2 - MORNING,1 - WEEKDAY,2 - TUE,12-Dec,4 - AUTUMN,2028,45,44,1,6.5,5,12,0,0,BORCWL,45,1,BOR,45,1,0
3259,AUC,21353,2028/12/19 10:16,2028/12/19 10:51,2 - MORNING,1 - WEEKDAY,2 - TUE,12-Dec,4 - AUTUMN,2028,3,1,2,2,2,2,0,0,NEN003,3,1,NEN,3,1,2100
3260,AUC,21354,2028/12/19 11:16,2028/12/19 11:16,2 - MORNING,1 - WEEKDAY,2 - TUE,12-Dec,4 - AUTUMN,2028,42,40,1,3.5,3,7,0,0,BORCWL,42,1,BOR,42,1,0
3261,AUC,21355,2028/12/19 13:01,2028/12/19 13:01,3 - AFTERNOON,1 - WEEKDAY,2 - TUE,12-Dec,4 - AUTUMN,2028,48,42,1,4.19047619,3,13,0,0,VES033,48,1,VES,48,1,0
3262,AUC,21356,2028/12/19 13:41,2028/12/19 13:41,3 - AFTERNOON,1 - WEEKDAY,2 - TUE,12-Dec,4 - AUTUMN,2028,37,32,1,5.5,4,13,0,0,VES064,37,1,VES,37,1,0
3263,AUC,21357,2028/12/19 14:38,2028/12/19 14:38,3 - AFTERNOON,1 - WEEKDAY,2 - TUE,12-Dec,4 - AUTUMN,2028,38,31,1,4.870967742,4,10,0,0,BORQUE,38,1,BOR,38,1,0
3264,AUC,21358,2028/12/19 15:36,2028/12/19 15:36,3 - AFTERNOON,1 - WEEKDAY,2 - TUE,12-Dec,4 - AUTUMN,2028,38,29,1,4.482758621,4,16,0,0,BORQUE,38,1,BOR,38,1,0
3265,AUC,21359,2028/12/19 15:51,2028/12/19 16:00,3 - AFTERNOON,1 - WEEKDAY,2 - TUE,12-Dec,4 - AUTUMN,2028,28,21,1,3,3,7,0,0,BORCWL,28,1,BOR,28,1,540
3266,AUC,21360,2028/12/19 16:25,2028/12/19 22:06,4 - EVENING,1 - WEEKDAY,2 - TUE,12-Dec,4 - AUTUMN,2028,20,16,1,3.4375,2.5,11,0,0,BORQUE,20,1,BOR,20,1,20460
3267,AUC,21361,2028/12/19 17:02,2028/12/19 18:04,4 - EVENING,1 - WEEKDAY,2 - TUE,12-Dec,4 - AUTUMN,2028,36,33,1,4.151515152,3,14,0,0,VES033,36,1,VES,36,1,3720
3268,AUC,21362,2028/12/19 18:36,2028/12/19 18:36,4 - EVENING,1 - WEEKDAY,2 - TUE,12-Dec,4 - AUTUMN,2028,45,38,1,3.763157895,3,13,0,0,BORCWL,45,1,BOR,45,1,0
3269,AUC,21363,2028/12/19 18:51,2028/12/19 18:57,4 - EVENING,1 - WEEKDAY,2 - TUE,12-Dec,4 - AUTUMN,2028,14,11,2,6.181818182,3,16,0,0,NEN003,14,1,NEN,14,1,360
3270,AUC,21364,2028/12/19 18:56,2028/12/19 19:44,4 - EVENING,1 - WEEKDAY,2 - TUE,12-Dec,4 - AUTUMN,2028,126,116,1,5.086206897,4,15,0,0,SCO032,126,1,SCO,126,1,2880
3271,AUC,21365,2028/12/19 19:21,2028/12/19 21:31,4 - EVENING,1 - WEEKDAY,2 - TUE,12-Dec,4 - AUTUMN,2028,16,12,2,7.083333333,6,15,0,0,BORQUE,15,2,BOR,15,2,7800
3272,AUC,21366,2028/12/19 19:26,2028/12/19 19:33,4 - EVENING,1 - WEEKDAY,2 - TUE,12-Dec,4 - AUTUMN,2028,27,25,1,5.28,4,16,0,0,BORQUE,27,1,BOR,27,1,420
3273,AUC,21367,2028/12/19 19:42,2028/12/19 21:07,4 - EVENING,1 - WEEKDAY,2 - TUE,12-Dec,4 - AUTUMN,2028,35,27,1,6.333333333,6,15,0,0,VES033,35,1,VES,35,1,5100
3274,AUC,21368,2028/12/19 19:56,2028/12/19 20:16,4 - EVENING,1 - WEEKDAY,2 - TUE,12-Dec,4 - AUTUMN,2028,21,15,2,5.533333333,6,11,0,0,BORCWL,21,1,BOR,21,1,1200
3275,AUC,21369,2028/12/19 20:06,2028/12/19 20:06,4 - EVENING,1 - WEEKDAY,2 - TUE,12-Dec,4 - AUTUMN,2028,40,32,1,5.09375,4,16,0,0,VES064,40,1,VES,40,1,0
3276,AUC,21370,2028/12/19 20:08,2028/12/19 20:08,4 - EVENING,1 - WEEKDAY,2 - TUE,12-Dec,4 - AUTUMN,2028,44,35,2,4.771428571,4,13,0,0,BORQUE,44,1,BOR,44,1,0
3277,AUC,21371,2028/12/19 20:46,2028/12/19 20:46,4 - EVENING,1 - WEEKDAY,2 - TUE,12-Dec,4 - AUTUMN,2028,41,35,1,5.657142857,6,11,0,0,BORQUE,41,1,BOR,41,1,0
3278,AUC,21372,2028/12/19 21:25,2028/12/19 21:25,4 - EVENING,1 - WEEKDAY,2 - TUE,12-Dec,4 - AUTUMN,2028,39,36,1,5.166666667,5,14,0,0,BORQUE,39,1,BOR,39,1,0
3279,AUC,21373,2028/12/20 8:06,2028/12/20 8:06,2 - MORNING,1 - WEEKDAY,3 - WED,12-Dec,4 - AUTUMN,2028,39,38,3,7.605263158,7,12,0,0,BORQUE,39,1,BOR,39,1,0
3280,AUC,21374,2028/12/20 8:11,2028/12/20 8:11,2 - MORNING,1 - WEEKDAY,3 - WED,12-Dec,4 - AUTUMN,2028,46,28,3,8.5,8,13,0,0,VES033,46,1,VES,46,1,0
3281,AUC,21375,2028/12/20 8:36,2028/12/20 8:36,2 - MORNING,1 - WEEKDAY,3 - WED,12-Dec,4 - AUTUMN,2028,10,9,5,9.555555556,9,14,0,0,BORCWL,10,1,BOR,10,1,0
3282,AUC,21376,2028/12/20 8:36,2028/12/20 8:59,2 - MORNING,1 - WEEKDAY,3 - WED,12-Dec,4 - AUTUMN,2028,20,20,6,16,16,20,0,0,BORCWL,20,1,BOR,20,1,1380
3283,AUC,21377,2028/12/20 8:40,2028/12/20 8:40,2 - MORNING,1 - WEEKDAY,3 - WED,12-Dec,4 - AUTUMN,2028,44,39,3,9.743589744,10,18,0,0,BORQUE,44,1,BOR,44,1,0
3284,AUC,21378,2028/12/20 8:46,2028/12/20 8:46,2 - MORNING,1 - WEEKDAY,3 - WED,12-Dec,4 - AUTUMN,2028,35,34,5,10.85294118,11,21,0,0,BORQUE,35,1,BOR,35,1,0
3285,AUC,21379,2028/12/20 9:06,2028/12/20 9:06,2 - MORNING,1 - WEEKDAY,3 - WED,12-Dec,4 - AUTUMN,2028,51,44,4,11.11363636,12,18,0,0,VES064,46,2,VES,46,2,0
3286,AUC,21380,2028/12/20 9:06,2028/12/20 9:45,2 - MORNING,1 - WEEKDAY,3 - WED,12-Dec,4 - AUTUMN,2028,35,33,4,11.75757576,11,20,0,0,BORQUE,35,1,BOR,35,1,2340
3287,AUC,21381,2028/12/20 9:26,2028/12/20 9:24,2 - MORNING,1 - WEEKDAY,3 - WED,12-Dec,4 - AUTUMN,2028,36,31,1,13.06451613,14,19,0,0,BORCWL,36,1,BOR,36,1,-120
3288,AUC,21382,2028/12/20 9:26,2028/12/20 9:26,2 - MORNING,1 - WEEKDAY,3 - WED,12-Dec,4 - AUTUMN,2028,6,5,6,8.8,8,12,0,0,BORCWL,6,1,BOR,6,1,0
3289,AUC,21383,2028/12/20 10:06,2028/12/20 10:11,2 - MORNING,1 - WEEKDAY,3 - WED,12-Dec,4 - AUTUMN,2028,1,0,NA,NA,NA,NA,0,0,BOR050,1,1,BOR,1,1,300
3290,AUC,21384,2028/12/20 10:16,2028/12/20 10:32,2 - MORNING,1 - WEEKDAY,3 - WED,12-Dec,4 - AUTUMN,2028,5,5,2,3.8,4,6,0,0,NEN003,5,1,NEN,5,1,960
3291,AUC,21385,2028/12/20 11:06,2028/12/20 11:19,2 - MORNING,1 - WEEKDAY,3 - WED,12-Dec,4 - AUTUMN,2028,109,101,1,6.376237624,5,17,0,0,BORSAF,109,1,BOR,109,1,780
3292,AUC,21386,2028/12/20 11:16,2028/12/20 11:16,2 - MORNING,1 - WEEKDAY,3 - WED,12-Dec,4 - AUTUMN,2028,45,41,1,7.292682927,5,15,0,0,BORCWL,45,1,BOR,45,1,0
3293,AUC,21387,2028/12/20 12:36,2028/12/20 12:36,3 - AFTERNOON,1 - WEEKDAY,3 - WED,12-Dec,4 - AUTUMN,2028,110,0,NA,NA,NA,NA,0,0,SCO032,110,1,SCO,110,1,0
3294,AUC,21388,2028/12/20 13:01,2028/12/20 13:01,3 - AFTERNOON,1 - WEEKDAY,3 - WED,12-Dec,4 - AUTUMN,2028,46,32,3,10.09375,8.5,21,0,0,VES033,46,1,VES,46,1,0
3295,AUC,21389,2028/12/20 13:41,2028/12/20 13:41,3 - AFTERNOON,1 - WEEKDAY,3 - WED,12-Dec,4 - AUTUMN,2028,43,32,5,15.78125,17.5,23,0,0,VES064,43,1,VES,43,1,0
3296,AUC,21390,2028/12/20 14:38,2028/12/20 15:36,3 - AFTERNOON,1 - WEEKDAY,3 - WED,12-Dec,4 - AUTUMN,2028,42,15,2,4.2,3,13,0,0,BORQUE,42,1,BOR,42,1,3480
3297,AUC,21391,2028/12/20 15:36,2028/12/20 17:21,3 - AFTERNOON,1 - WEEKDAY,3 - WED,12-Dec,4 - AUTUMN,2028,37,34,1,4.764705882,4.5,9,0,0,BORQUE,37,1,BOR,37,1,6300
3298,AUC,21392,2028/12/20 15:51,2028/12/20 15:56,3 - AFTERNOON,1 - WEEKDAY,3 - WED,12-Dec,4 - AUTUMN,2028,30,19,1,4.263157895,3,9,0,0,BORCWL,30,1,BOR,30,1,300
3299,AUC,21393,2028/12/20 16:25,2028/12/20 16:25,3 - AFTERNOON,1 - WEEKDAY,3 - WED,12-Dec,4 - AUTUMN,2028,42,37,1,4.594594595,4,17,0,0,BORQUE,42,1,BOR,42,1,0
3300,AUC,21394,2028/12/20 17:02,2028/12/20 18:06,4 - EVENING,1 - WEEKDAY,3 - WED,12-Dec,4 - AUTUMN,2028,49,40,1,3.075,3,10,0,0,VES033,49,1,VES,49,1,3840
3301,AUC,21395,2028/12/20 18:36,2028/12/20 18:36,4 - EVENING,1 - WEEKDAY,3 - WED,12-Dec,4 - AUTUMN,2028,43,37,1,4.648648649,4,10,0,0,BORCWL,43,1,BOR,43,1,0
3302,AUC,21396,2028/12/20 18:51,2028/12/20 19:02,4 - EVENING,1 - WEEKDAY,3 - WED,12-Dec,4 - AUTUMN,2028,15,12,2,4.75,3,9,0,0,NEN003,15,1,NEN,15,1,660
3303,AUC,21397,2028/12/20 18:56,2028/12/20 19:04,4 - EVENING,1 - WEEKDAY,3 - WED,12-Dec,4 - AUTUMN,2028,117,90,1,4.755555556,5,11,0,0,SCO032,117,1,SCO,117,1,480
3304,AUC,21398,2028/12/20 19:21,2028/12/20 19:21,4 - EVENING,1 - WEEKDAY,3 - WED,12-Dec,4 - AUTUMN,2028,28,21,2,4.571428571,4,9,0,0,BORQUE,27,2,BOR,27,2,0
3305,AUC,21399,2028/12/20 19:26,2028/12/20 19:30,4 - EVENING,1 - WEEKDAY,3 - WED,12-Dec,4 - AUTUMN,2028,22,19,1,4.315789474,4,9,0,0,BORQUE,22,1,BOR,22,1,240
3306,AUC,21400,2028/12/20 19:42,2028/12/20 19:42,4 - EVENING,1 - WEEKDAY,3 - WED,12-Dec,4 - AUTUMN,2028,43,35,1,3.771428571,4,6,0,0,VES033,43,1,VES,43,1,0
3307,AUC,21401,2028/12/20 19:56,2028/12/20 20:23,4 - EVENING,1 - WEEKDAY,3 - WED,12-Dec,4 - AUTUMN,2028,41,34,2,4.676470588,4,10,0,0,BORCWL,41,1,BOR,41,1,1620
3308,AUC,21402,2028/12/20 20:06,2028/12/20 20:06,4 - EVENING,1 - WEEKDAY,3 - WED,12-Dec,4 - AUTUMN,2028,38,34,1,3.911764706,3,8,0,0,VES064,38,1,VES,38,1,0
3309,AUC,21403,2028/12/20 20:08,2028/12/20 20:08,4 - EVENING,1 - WEEKDAY,3 - WED,12-Dec,4 - AUTUMN,2028,20,14,1,4.785714286,4,10,0,0,BORQUE,20,1,BOR,20,1,0
3310,AUC,21404,2028/12/20 20:46,2028/12/20 20:46,4 - EVENING,1 - WEEKDAY,3 - WED,12-Dec,4 - AUTUMN,2028,1,0,NA,NA,NA,NA,0,0,BORQUE,1,1,BOR,1,1,0
3311,AUC,21405,2028/12/20 21:25,2028/12/20 21:25,4 - EVENING,1 - WEEKDAY,3 - WED,12-Dec,4 - AUTUMN,2028,42,23,1,2.782608696,2,6,0,0,BORQUE,42,1,BOR,42,1,0
3312,AUC,21406,2028/12/21 8:06,2028/12/21 8:06,2 - MORNING,1 - WEEKDAY,4 - THU,12-Dec,4 - AUTUMN,2028,34,34,1,4.911764706,4.5,10,0,0,BORQUE,34,1,BOR,34,1,0
3313,AUC,21407,2028/12/21 8:11,2028/12/21 8:11,2 - MORNING,1 - WEEKDAY,4 - THU,12-Dec,4 - AUTUMN,2028,8,6,3,4.333333333,3,7,0,0,VES033,8,1,VES,8,1,0
3314,AUC,21408,2028/12/21 8:11,2028/12/21 10:10,2 - MORNING,1 - WEEKDAY,4 - THU,12-Dec,4 - AUTUMN,2028,30,29,1,5.896551724,4,13,0,0,VES033,30,1,VES,30,1,7140
3315,AUC,21409,2028/12/21 8:40,2028/12/21 8:40,2 - MORNING,1 - WEEKDAY,4 - THU,12-Dec,4 - AUTUMN,2028,48,45,3,7.111111111,7,13,0,0,BORQUE,48,1,BOR,48,1,0
3316,AUC,21410,2028/12/21 8:46,2028/12/21 8:46,2 - MORNING,1 - WEEKDAY,4 - THU,12-Dec,4 - AUTUMN,2028,31,30,2,7.1,7,12,0,0,BORQUE,31,1,BOR,31,1,0
3317,AUC,21411,2028/12/21 9:06,2028/12/21 9:06,2 - MORNING,1 - WEEKDAY,4 - THU,12-Dec,4 - AUTUMN,2028,80,77,1,6.415584416,6,13,0,0,VES064,45,2,VES,45,2,0
3318,AUC,21412,2028/12/21 9:26,2028/12/21 9:26,2 - MORNING,1 - WEEKDAY,4 - THU,12-Dec,4 - AUTUMN,2028,45,44,1,6.909090909,6,13,0,0,BORCWL,45,1,BOR,45,1,0
3319,AUC,21413,2028/12/21 11:11,2028/12/21 12:27,3 - AFTERNOON,1 - WEEKDAY,4 - THU,12-Dec,4 - AUTUMN,2028,126,85,1,4.282352941,4,11,0,0,BORSAF,126,1,BOR,126,1,4560
3320,AUC,21414,2028/12/21 11:16,2028/12/21 11:16,2 - MORNING,1 - WEEKDAY,4 - THU,12-Dec,4 - AUTUMN,2028,43,38,1,3.631578947,4,9,0,0,BORCWL,43,1,BOR,43,1,0
3321,AUC,21415,2028/12/21 11:36,2028/12/21 12:50,3 - AFTERNOON,1 - WEEKDAY,4 - THU,12-Dec,4 - AUTUMN,2028,122,102,1,4.362745098,4,12,0,0,SCO032,122,1,SCO,122,1,4440
3322,AUC,21416,2028/12/21 13:01,2028/12/21 15:16,3 - AFTERNOON,1 - WEEKDAY,4 - THU,12-Dec,4 - AUTUMN,2028,50,41,2,4.585365854,4,16,0,0,VES033,50,1,VES,50,1,8100
3323,AUC,21417,2028/12/21 13:41,2028/12/21 13:41,3 - AFTERNOON,1 - WEEKDAY,4 - THU,12-Dec,4 - AUTUMN,2028,3,3,4,4.666666667,5,5,0,0,VES064,3,1,VES,3,1,0
3324,AUC,21418,2028/12/21 14:38,2028/12/21 15:36,3 - AFTERNOON,1 - WEEKDAY,4 - THU,12-Dec,4 - AUTUMN,2028,20,17,1,3.294117647,3,8,0,0,BORQUE,20,1,BOR,20,1,3480
3325,AUC,21419,2028/12/21 15:36,2028/12/21 17:16,3 - AFTERNOON,1 - WEEKDAY,4 - THU,12-Dec,4 - AUTUMN,2028,33,31,1,2.903225806,3,8,0,0,BORQUE,33,1,BOR,33,1,6000
3326,AUC,21420,2028/12/21 15:51,2028/12/21 15:51,3 - AFTERNOON,1 - WEEKDAY,4 - THU,12-Dec,4 - AUTUMN,2028,34,31,1,5.935483871,4,19,0,0,BORCWL,34,1,BOR,34,1,0
3327,AUC,21421,2028/12/21 16:06,2028/12/21 16:09,3 - AFTERNOON,1 - WEEKDAY,4 - THU,12-Dec,4 - AUTUMN,2028,1,0,NA,NA,NA,NA,0,0,BOR030,1,1,BOR,1,1,180
3328,AUC,21422,2028/12/21 16:25,2028/12/21 16:25,3 - AFTERNOON,1 - WEEKDAY,4 - THU,12-Dec,4 - AUTUMN,2028,31,27,2,8.148148148,6,17,0,0,BORQUE,31,1,BOR,31,1,0
3329,AUC,21423,2028/12/21 17:16,2028/12/21 17:31,3 - AFTERNOON,1 - WEEKDAY,4 - THU,12-Dec,4 - AUTUMN,2028,70,67,1,7.358208955,5,20,0,0,BORSAF,70,1,BOR,70,1,900
3330,AUC,21424,2028/12/21 18:36,2028/12/21 19:06,4 - EVENING,1 - WEEKDAY,4 - THU,12-Dec,4 - AUTUMN,2028,35,26,1,3.346153846,2,12,0,0,BORCWL,35,1,BOR,35,1,1800
3331,AUC,21425,2028/12/21 18:51,2028/12/21 18:51,4 - EVENING,1 - WEEKDAY,4 - THU,12-Dec,4 - AUTUMN,2028,8,6,1,3.833333333,2,11,0,0,NEN003,8,1,NEN,8,1,0
3332,AUC,21426,2028/12/21 19:21,2028/12/21 20:06,4 - EVENING,1 - WEEKDAY,4 - THU,12-Dec,4 - AUTUMN,2028,17,3,2,2,2,2,0,0,BORQUE,16,2,BOR,16,2,2700
3333,AUC,21427,2028/12/21 19:26,2028/12/21 19:26,4 - EVENING,1 - WEEKDAY,4 - THU,12-Dec,4 - AUTUMN,2028,27,16,1,4.1875,2,12,0,0,BORQUE,27,1,BOR,27,1,0
3334,AUC,21428,2028/12/21 19:26,2028/12/21 19:38,4 - EVENING,1 - WEEKDAY,4 - THU,12-Dec,4 - AUTUMN,2028,1,0,NA,NA,NA,NA,0,1,,1,1,,1,1,720
3335,AUC,21429,2028/12/21 19:42,2028/12/21 21:42,4 - EVENING,1 - WEEKDAY,4 - THU,12-Dec,4 - AUTUMN,2028,35,6,1,7.5,2.5,19,0,0,VES033,35,1,VES,35,1,7200
3336,AUC,21430,2028/12/21 19:46,2028/12/21 22:37,4 - EVENING,1 - WEEKDAY,4 - THU,12-Dec,4 - AUTUMN,2028,124,13,1,3.076923077,2,11,0,0,BORSAF,124,1,BOR,124,1,10260
3337,AUC,21431,2028/12/21 19:56,2028/12/21 20:34,4 - EVENING,1 - WEEKDAY,4 - THU,12-Dec,4 - AUTUMN,2028,48,10,2,6,4.5,14,0,0,BORCWL,48,1,BOR,48,1,2280
3338,AUC,21432,2028/12/21 20:06,2028/12/21 20:06,4 - EVENING,1 - WEEKDAY,4 - THU,12-Dec,4 - AUTUMN,2028,36,15,1,3.133333333,2,14,0,0,VES064,36,1,VES,36,1,0
3339,AUC,21433,2028/12/21 20:08,2028/12/21 22:06,4 - EVENING,1 - WEEKDAY,4 - THU,12-Dec,4 - AUTUMN,2028,45,12,1,3.083333333,2,7,0,0,BORQUE,44,2,BOR,44,2,7080
3340,AUC,21434,2028/12/21 20:46,2028/12/21 21:02,4 - EVENING,1 - WEEKDAY,4 - THU,12-Dec,4 - AUTUMN,2028,39,0,NA,NA,NA,NA,0,0,BORQUE,39,1,BOR,39,1,960
3341,AUC,21435,2028/12/21 21:25,2028/12/21 23:46,4 - EVENING,1 - WEEKDAY,4 - THU,12-Dec,4 - AUTUMN,2028,31,0,NA,NA,NA,NA,0,0,BORQUE,31,1,BOR,31,1,8460
3342,AUC,21436,2028/12/22 8:06,2028/12/22 8:06,2 - MORNING,1 - WEEKDAY,5 - FRI,12-Dec,4 - AUTUMN,2028,67,50,2,5.12,6,8,0,0,VES033,36,2,VES,36,2,0
3343,AUC,21437,2028/12/22 8:36,2028/12/22 8:36,2 - MORNING,1 - WEEKDAY,5 - FRI,12-Dec,4 - AUTUMN,2028,27,18,3,5.444444444,6,8,0,0,BORQUE,27,1,BOR,27,1,0
3344,AUC,21438,2028/12/22 8:45,2028/12/22 8:45,2 - MORNING,1 - WEEKDAY,5 - FRI,12-Dec,4 - AUTUMN,2028,42,35,3,8.914285714,8,20,0,0,BORQUE,42,1,BOR,42,1,0
3345,AUC,21439,2028/12/22 9:06,2028/12/22 9:06,2 - MORNING,1 - WEEKDAY,5 - FRI,12-Dec,4 - AUTUMN,2028,34,29,2,4.793103448,4,10,0,0,VES064,34,1,VES,34,1,0
3346,AUC,21440,2028/12/22 9:06,2028/12/22 10:38,2 - MORNING,1 - WEEKDAY,5 - FRI,12-Dec,4 - AUTUMN,2028,33,27,2,5.333333333,4,14,0,0,BORQUE,33,1,BOR,33,1,5520
3347,AUC,21441,2028/12/22 9:26,2028/12/22 9:26,2 - MORNING,1 - WEEKDAY,5 - FRI,12-Dec,4 - AUTUMN,2028,36,28,2,8.142857143,6,18,0,0,BORCWL,36,1,BOR,36,1,0
3348,AUC,21442,2028/12/22 10:06,2028/12/22 11:32,2 - MORNING,1 - WEEKDAY,5 - FRI,12-Dec,4 - AUTUMN,2028,9,7,3,12.14285714,12,17,0,0,NEN003,9,1,NEN,9,1,5160
3349,AUC,21443,2028/12/22 10:51,2028/12/22 12:51,3 - AFTERNOON,1 - WEEKDAY,5 - FRI,12-Dec,4 - AUTUMN,2028,124,108,1,9.509259259,8,23,0,0,SCO051,124,1,SCO,124,1,7200
3350,AUC,21444,2028/12/22 11:16,2028/12/22 11:16,2 - MORNING,1 - WEEKDAY,5 - FRI,12-Dec,4 - AUTUMN,2028,46,40,1,13.425,14.5,24,0,0,BORCWL,46,1,BOR,46,1,0
3351,AUC,21445,2028/12/22 11:50,2028/12/22 11:50,3 - AFTERNOON,1 - WEEKDAY,5 - FRI,12-Dec,4 - AUTUMN,2028,45,44,1,5.681818182,3.5,27,0,0,VES064,45,1,VES,45,1,0
3352,AUC,21446,2028/12/22 13:41,2028/12/22 13:41,3 - AFTERNOON,1 - WEEKDAY,5 - FRI,12-Dec,4 - AUTUMN,2028,46,42,1,2.714285714,2.5,6,0,0,VES064,46,1,VES,46,1,0
3353,AUC,21447,2028/12/22 15:36,2028/12/22 15:36,3 - AFTERNOON,1 - WEEKDAY,5 - FRI,12-Dec,4 - AUTUMN,2028,38,30,1,3.6,3,8,0,0,BORQUE,38,1,BOR,38,1,0
